id;student_service;cafeteria;source_file;date;prod_type;production_location;actual_output;product_name;menu_text;group_level_2;code_main_protein;group_level_1
274572;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-07-12;ausgabe 1.1 zm;Hauptlager Zentralmensa;216,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
274581;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-07-12;ausgabe 1 rewi;Hauptlager Zentralmensa;88,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
274750;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-07-24;ausgabe 2 bambus;Hauptlager Zentralmensa;161,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
274756;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-07-24;ausgabe 2 mensaria;Hauptlager Zentralmensa;153,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
275045;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-08-15;ausgabe 1.1 zm;Hauptlager Zentralmensa;278,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
275295;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-09-04;ausgabe 2 mensaria;Hauptlager Zentralmensa;180,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
275601;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-09-26;ausgabe 1.1 zm;Hauptlager Zentralmensa;238,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
275608;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-09-26;ausgabe 1 rewi;Hauptlager Zentralmensa;52,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
275856;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-10-11;ausgabe 2 holzstr.;Hauptlager Zentralmensa;18,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
275859;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-10-11;ausgabe 1.1 zm;Hauptlager Zentralmensa;197,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
275866;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-10-11;ausgabe 1 rewi;Hauptlager Zentralmensa;50,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
275868;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-10-11;ausgabe 1 bambus;Hauptlager Zentralmensa;56,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
276148;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-10-25;ausgabe 2 bambus;Hauptlager Zentralmensa;174,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
276156;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-10-25;ausgabe 2 mensaria;Hauptlager Zentralmensa;98,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
277091;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-12-13;ausgabe 2 bambus;Hauptlager Zentralmensa;102,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
277099;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2019-12-13;ausgabe 2 mensaria;Hauptlager Zentralmensa;87,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
277775;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2020-01-31;ausgabe 2 mensaria;Hauptlager Zentralmensa;91,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
279738;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-07-15;cook and chill essen;Hauptlager Zentralmensa;9,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
279742;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-07-15;ausgabe 2 mensaria;Hauptlager Zentralmensa;115,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
279987;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-08-24;ausgabe 1 mensablitz;Hauptlager Zentralmensa;21,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
279989;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-08-24;cook and chill essen;Hauptlager Zentralmensa;6,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
279992;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-08-24;ausgabe 2 mensaria;Hauptlager Zentralmensa;99,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
280204;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-09-24;ausgabe 1 mensablitz;Hauptlager Zentralmensa;24,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
280206;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-09-24;cook and chill essen;Hauptlager Zentralmensa;0,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
280209;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-09-24;ausgabe 2 mensaria;Hauptlager Zentralmensa;97,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
280561;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-10-22;ausgabe 2 holzstr.;Hauptlager Zentralmensa;16,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
280562;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-10-22;mensa fh campus theke 1;Hauptlager Zentralmensa;13,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
280568;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-10-22;ausgabe 1.1 zm;Hauptlager Zentralmensa;108,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
280570;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-10-22;ausgabe 1 bambus;Hauptlager Zentralmensa;151,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
280575;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-10-22;ausgabe 1 mensablitz;Hauptlager Zentralmensa;14,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
280578;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-10-22;ausgabe 3 mensaria;Hauptlager Zentralmensa;109,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
280727;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-11-03;ausgabe 2 holzstr.;Hauptlager Zentralmensa;46,00;schwaebische maultaschen vege erl;vegetarische maultaschen (gl ei sl we) mit schmorzwiebeln;gemuese, getreide, ei;getreide;vegetarisch
280729;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-11-03;mensa fh campus theke 2;Hauptlager Zentralmensa;29,00;schwaebische maultaschen vege erl;vegetarische maultaschen (gl ei sl we) mit schmorzwiebeln;gemuese, getreide, ei;getreide;vegetarisch
280732;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-11-03;ausgabe 1.2 zm;Hauptlager Zentralmensa;186,00;schwaebische maultaschen vege erl;vegetarische maultaschen (gl ei sl we) mit schmorzwiebeln;gemuese, getreide, ei;getreide;vegetarisch
280735;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-11-03;ausgabe 1 bambus;Hauptlager Zentralmensa;268,00;schwaebische maultaschen vege erl;vegetarische maultaschen (gl ei sl we) mit schmorzwiebeln;gemuese, getreide, ei;getreide;vegetarisch
280739;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-11-03;ausgabe 1 mensablitz;Hauptlager Zentralmensa;22,00;schwaebische maultaschen vege erl;vegetarische maultaschen (gl ei sl we) mit schmorzwiebeln;gemuese, getreide, ei;getreide;vegetarisch
280741;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-11-03;cook and chill essen;Hauptlager Zentralmensa;20,00;schwaebische maultaschen vege erl;vegetarische maultaschen (gl ei sl we) mit schmorzwiebeln;gemuese, getreide, ei;getreide;vegetarisch
280743;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-11-03;ausgabe 3 mensaria;Hauptlager Zentralmensa;112,00;schwaebische maultaschen vege erl;vegetarische maultaschen (gl ei sl we) mit schmorzwiebeln;gemuese, getreide, ei;getreide;vegetarisch
280747;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2021-11-03;food truck vegan/veggetar;Hauptlager Zentralmensa;2,00;schwaebische maultaschen vege erl;vegetarische maultaschen (gl ei sl we) mit schmorzwiebeln;gemuese, getreide, ei;getreide;vegetarisch
281813;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-02-01;ausgabe 2 bambus;Hauptlager Zentralmensa;114,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
281814;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-02-01;cook and chill essen;Hauptlager Zentralmensa;7,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
281817;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-02-01;ausgabe 2 mensaria;Hauptlager Zentralmensa;80,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
282276;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-03-22;food truck aktion i;Hauptlager Zentralmensa;4,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
283133;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-05-27;ausgabe 2 bambus;Hauptlager Zentralmensa;63,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
283137;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-05-27;ausgabe 2 mensaria;Hauptlager Zentralmensa;29,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
283848;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-07-22;food truck vegan/veggetar;Hauptlager Zentralmensa;18,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
283852;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-07-22;ausgabe 1.1 zm;Hauptlager Zentralmensa;170,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
283855;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-07-22;ausgabe 2 bambus;Hauptlager Zentralmensa;152,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
283857;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-07-22;cook and chill essen;Hauptlager Zentralmensa;0,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
283861;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-07-22;ausgabe 2 mensaria;Hauptlager Zentralmensa;63,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
284354;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-09-09;ausgabe 2 bambus;Hauptlager Zentralmensa;44,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
284358;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-09-09;ausgabe 2 mensaria;Hauptlager Zentralmensa;34,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
284894;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-10-18;ausgabe 2 mensaria;Hauptlager Zentralmensa;77,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
285324;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-11-15;ausgabe 2 mensaria;Hauptlager Zentralmensa;200,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
285785;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2022-12-13;ausgabe 2 mensaria;Hauptlager Zentralmensa;130,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
286261;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-01-26;ausgabe 2 mensaria;Hauptlager Zentralmensa;81,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
286567;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-02-17;mensa fh campus theke 1;Hauptlager Zentralmensa;10,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
286571;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-02-17;ausgabe 1 mensablitz;Hauptlager Zentralmensa;7,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
286576;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-02-17;ausgabe 1.1 zm;Hauptlager Zentralmensa;179,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
286577;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-02-17;ausgabe 2 rewi;Hauptlager Zentralmensa;82,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
286991;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-03-17;ausgabe 2 mensaria;Küche Zentralmensa;31,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
287221;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-03-31;ausgabe 1 holzstr.;Küche Zentralmensa;6,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
287224;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-03-31;mensa fh campus theke 1;Küche Zentralmensa;21,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
287228;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-03-31;ausgabe 1 mensablitz;Küche Zentralmensa;5,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
287232;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-03-31;ausgabe 1.1 zm;Küche Zentralmensa;127,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
287234;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-03-31;ausgabe 2 rewi;Küche Zentralmensa;36,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
287744;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-04-28;ausgabe 2 mensaria;Küche Zentralmensa;70,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
287973;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-05-12;ausgabe 1 holzstr.;Küche Zentralmensa;15,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
287976;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-05-12;mensa fh campus theke 1;Küche Zentralmensa;39,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
287985;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-05-12;ausgabe 1.1 zm;Küche Zentralmensa;263,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
287987;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-05-12;ausgabe 2 rewi;Küche Zentralmensa;90,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
288450;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-06-09;ausgabe 2 mensaria;Küche Zentralmensa;36,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel, gemuese;gefluegel;omnivor
288613;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-06-23;ausgabe 1 holzstr.;Küche Zentralmensa;9,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
288616;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-06-23;mensa fh campus theke 1;Küche Zentralmensa;36,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
288620;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2023-06-23;ausgabe 1 mensablitz;Küche Zentralmensa;13,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch, milchprodukte;fisch;pescetarisch
