id;student_service;cafeteria;source_file;date;prod_type;production_location;actual_output;product_name;menu_text;group_level_2;anteil;code_main_protein;proteincode
556739;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-06-30;aktionsessen;Mensa;119,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
556739;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-06-30;aktionsessen;Mensa;119,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
557351;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-08-26;aktionsessen;Mensa;29,00;schweinebratenstreifen in estragon-senf-;schweinebratenstreifen in estragon-senf-sosse mit moehren (15 a1 a7 a10 s);rotes_fleisch;dominant;rotes_fleisch;high
557351;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-08-26;aktionsessen;Mensa;29,00;schweinebratenstreifen in estragon-senf-;schweinebratenstreifen in estragon-senf-sosse mit moehren (15 a1 a7 a10 s);gemuese;mittel;rotes_fleisch;very_low
557897;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-10-14;aktionsessen;Mensa;72,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gefluegel;dominant;gefluegel;high
557897;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-10-14;aktionsessen;Mensa;72,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);getreide;mittel;gefluegel;low
557897;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-10-14;aktionsessen;Mensa;72,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gemuese;gering;gefluegel;very_low
558059;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-11-03;aktionsessen;Mensa;176,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
558059;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-11-03;aktionsessen;Mensa;176,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
559317;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2017-04-06;aktionsessen;Mensa;94,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gefluegel;dominant;gefluegel;high
559317;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2017-04-06;aktionsessen;Mensa;94,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);getreide;mittel;gefluegel;low
559317;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2017-04-06;aktionsessen;Mensa;94,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gemuese;gering;gefluegel;very_low
560355;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2017-08-10;aktionsessen;Mensa;174,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gefluegel;dominant;gefluegel;high
560355;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2017-08-10;aktionsessen;Mensa;174,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);getreide;mittel;gefluegel;low
560355;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2017-08-10;aktionsessen;Mensa;174,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gemuese;gering;gefluegel;very_low
560567;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2017-09-01;aktionsessen;Mensa;107,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
560567;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2017-09-01;aktionsessen;Mensa;107,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
560951;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2017-10-13;aktionsessen;Mensa;140,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
560951;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2017-10-13;aktionsessen;Mensa;140,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
561572;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-01-12;aktionsessen;Mensa;196,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
561572;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-01-12;aktionsessen;Mensa;196,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
561949;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-02-23;aktionsessen;Mensa;136,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
561949;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-02-23;aktionsessen;Mensa;136,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
562138;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-03-15;aktionsessen;Mensa;184,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gefluegel;dominant;gefluegel;high
562138;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-03-15;aktionsessen;Mensa;184,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);getreide;mittel;gefluegel;low
562138;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-03-15;aktionsessen;Mensa;184,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gemuese;gering;gefluegel;very_low
562628;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-05-18;aktionsessen;Mensa;102,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
562628;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-05-18;aktionsessen;Mensa;102,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
563571;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-08-30;aktionsessen;Mensa;159,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gefluegel;dominant;gefluegel;high
563571;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-08-30;aktionsessen;Mensa;159,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);getreide;mittel;gefluegel;low
563571;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-08-30;aktionsessen;Mensa;159,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gemuese;gering;gefluegel;very_low
563720;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-09-14;aktionsessen;Mensa;43,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
563720;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-09-14;aktionsessen;Mensa;43,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
563965;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-10-11;aktionsessen;Mensa;219,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gefluegel;dominant;gefluegel;high
563965;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-10-11;aktionsessen;Mensa;219,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);getreide;mittel;gefluegel;low
563965;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-10-11;aktionsessen;Mensa;219,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gemuese;gering;gefluegel;very_low
564149;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-11-05;aktionsessen;Mensa;71,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
564149;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-11-05;aktionsessen;Mensa;71,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
564507;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-12-14;aktionsessen;Mensa;148,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
564507;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-12-14;aktionsessen;Mensa;148,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
564534;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-12-18;aktionsessen;Mensa;79,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
564534;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2018-12-18;aktionsessen;Mensa;79,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
564644;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-01-15;aktionsessen;Mensa;79,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
564644;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-01-15;aktionsessen;Mensa;79,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
564802;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-02-01;stamm eintopf 1 f 2,30€;Mensa;99,00;fleischtopf hirsch und rind;fleischtopf mit hirsch- und rindfleisch (a1 a3 a6 a9);rotes_fleisch;dominant;rotes_fleisch;high
564802;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-02-01;stamm eintopf 1 f 2,30€;Mensa;99,00;fleischtopf hirsch und rind;fleischtopf mit hirsch- und rindfleisch (a1 a3 a6 a9);gemuese;mittel;rotes_fleisch;very_low
565246;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-03-19;aktionsessen;Mensa;54,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
565246;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-03-19;aktionsessen;Mensa;54,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
565569;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-04-26;aktionsessen;Mensa;130,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
565569;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-04-26;aktionsessen;Mensa;130,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
565593;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-04-30;aktionsessen;Mensa;108,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
565593;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-04-30;aktionsessen;Mensa;108,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
566642;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-08-30;aktionsessen;Mensa;136,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
566642;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-08-30;aktionsessen;Mensa;136,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
566818;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-09-18;aktionsessen;Mensa;171,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gefluegel;dominant;gefluegel;high
566818;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-09-18;aktionsessen;Mensa;171,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);getreide;mittel;gefluegel;low
566818;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2019-09-18;aktionsessen;Mensa;171,00;haehnchenbrust mit duftreis (vital);haehnchnenbrust in kardamom mit gemuese bambus und duftreis (3 6 a12 g);gemuese;gering;gefluegel;very_low
568066;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2020-02-25;aktionsessen;Mensa;54,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
568066;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2020-02-25;aktionsessen;Mensa;54,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
569044;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2022-02-11;stamm hk essen 1,70€;Mensa;67,00;schmortomate auf gerstonirisotto verde;schmortomate auf gerstonirisotto verde (1 2 3 15 a1 a7 r);getreide;dominant;getreide;low
569044;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2022-02-11;stamm hk essen 1,70€;Mensa;67,00;schmortomate auf gerstonirisotto verde;schmortomate auf gerstonirisotto verde (1 2 3 15 a1 a7 r);gemuese;dominant;getreide;very_low
570079;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2022-07-26;aktionsessen;Mensa;99,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
570079;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2022-07-26;aktionsessen;Mensa;99,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
570363;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2022-09-06;aktionsessen;Mensa;180,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
570363;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2022-09-06;aktionsessen;Mensa;180,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
570673;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2022-10-19;aktionsessen;Mensa;371,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
570673;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2022-10-19;aktionsessen;Mensa;371,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
571005;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2022-11-29;aktionsessen;Mensa;311,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
571005;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2022-11-29;aktionsessen;Mensa;311,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
571302;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2023-01-17;aktionsessen;Mensa;339,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
571302;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2023-01-17;aktionsessen;Mensa;339,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
572092;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2023-04-27;aktionsessen;Mensa;213,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
572092;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2023-04-27;aktionsessen;Mensa;213,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
572166;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2023-05-08;aktionsessen;Mensa;203,00;moehrenpuffer mit fruehlingsquark;moehrenpuffer mit fruehlingsquark (15 a7);gemuese;dominant;milchprodukte;very_low
572166;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2023-05-08;aktionsessen;Mensa;203,00;moehrenpuffer mit fruehlingsquark;moehrenpuffer mit fruehlingsquark (15 a7);milchprodukte;mittel;milchprodukte;very_high
